Rider_age,Rider_rating,Weatherconditions,traffic_type,Vehicle_condition,multiple_deliveries,Festival,City_type,time_taken,order_hour,order_time_of_day,distance
21.0,4.8,Cloudy,high,2,1.0,no,metropolitian,24,11.0,Morning,1.4898423067405666
28.0,4.9,Stormy,low,0,1.0,no,metropolitian,19,23.0,Evening,19.83931683873152
20.0,4.9,Cloudy,jam,2,1.0,no,metropolitian,31,19.0,Evening,9.15762084236902
39.0,5.0,Sunny,high,2,1.0,no,metropolitian,19,11.0,Morning,3.104402431477901
39.0,4.6,Windy,low,2,1.0,no,urban,26,22.0,Evening,4.469351491411031
38.0,4.7,Stormy,high,2,1.0,no,metropolitian,34,14.0,Afternoon,5.958847028253639
25.0,4.7,Sandstorms,medium,2,1.0,no,metropolitian,21,16.0,Afternoon,6.20953271391644
26.6,4.76,Cloudy,low,1,1.0,no,metropolitian,19,15.6,Evening,3.105133735234752
28.0,4.8,Sandstorms,low,1,0.0,no,metropolitian,18,23.0,Evening,4.663344843093785
28.0,4.7,Fog,jam,0,1.0,no,metropolitian,40,20.0,Evening,10.64157247728437
35.0,4.7,Windy,jam,2,1.0,no,metropolitian,27,20.0,Evening,16.72129600980331
22.0,4.9,Stormy,low,2,1.0,no,urban,11,23.0,Evening,4.663187802146825
38.0,4.6,Cloudy,low,1,1.0,no,urban,30,23.0,Evening,19.61901197596057
24.0,4.8,Fog,low,0,0.0,no,metropolitian,24,22.0,Evening,7.772466272035551
33.0,5.0,Stormy,low,1,0.0,no,metropolitian,17,22.0,Evening,17.076258901183188
27.0,4.9,Sunny,jam,2,1.0,no,metropolitian,18,19.0,Evening,7.661250453808297
24.0,4.6,Cloudy,medium,1,1.0,no,metropolitian,28,18.0,Afternoon,13.592017417872793
27.0,4.2,Sandstorms,low,0,0.0,no,urban,20,10.0,Morning,1.5527001159059903
31.0,4.7,Stormy,high,0,1.0,no,metropolitian,32,12.0,Morning,5.958847028253639
37.0,4.9,Sunny,low,0,1.0,no,metropolitian,20,9.0,Morning,2.979502850576494
22.0,4.7,Sunny,medium,2,1.0,no,urban,19,15.0,Afternoon,6.217689154531592
31.0,4.7,Fog,medium,1,1.0,no,metropolitian,18,16.0,Afternoon,6.217860689144307
38.0,4.6,Fog,low,0,1.0,no,metropolitian,26,9.0,Morning,1.5323511358881128
24.0,4.4,Cloudy,jam,2,1.0,no,urban,32,19.0,Evening,4.589099458435952
37.0,5.0,Cloudy,jam,1,2.0,no,metropolitian,42,19.0,Evening,13.45010404696429
34.0,3.5,Sunny,low,0,1.0,no,metropolitian,32,23.0,Evening,13.63122853449607
21.0,4.9,Windy,low,0,0.0,no,urban,18,22.0,Evening,20.17889371360464
32.4,4.5600000000000005,Sandstorms,low,3,0.0,no,metropolitian,26,19.6,Evening,4.540598459773032
24.0,4.5,Sandstorms,low,0,1.0,no,urban,22,23.0,Evening,20.180908601250216
30.0,4.4,Stormy,low,0,1.0,no,metropolitian,24,8.0,Morning,1.5367158933394087
31.0,4.8,Sunny,low,1,1.0,no,metropolitian,18,22.0,Evening,20.180635114114715
23.0,4.6,Sunny,medium,2,1.0,no,metropolitian,12,15.0,Afternoon,6.14663364596065
29.0,4.9,Stormy,low,2,1.0,no,metropolitian,15,23.0,Evening,16.65990378949706
21.0,4.7,Windy,medium,1,1.0,no,metropolitian,21,17.0,Afternoon,4.596877706640377
23.0,4.5,Stormy,jam,1,1.0,no,metropolitian,23,19.0,Evening,9.088011034370515
36.0,4.8,Sunny,low,1,0.0,no,urban,17,23.0,Evening,10.254107230645324
35.0,4.1,Fog,jam,1,1.0,no,urban,34,21.0,Evening,9.19295116708344
38.0,3.8,Cloudy,low,2,2.0,no,metropolitian,37,23.0,Evening,16.384324359677578
36.0,4.6,Sandstorms,low,2,1.0,no,metropolitian,25,9.0,Morning,1.5127140854704322
36.0,3.5,Stormy,jam,2,2.0,no,urban,41,21.0,Evening,11.462358717877198
23.0,4.9,Sandstorms,jam,0,1.0,no,metropolitian,16,19.0,Evening,7.761486237714824
25.0,4.6,Stormy,jam,0,0.0,no,metropolitian,16,21.0,Evening,4.4691938252042425
32.0,4.8,Cloudy,medium,2,1.0,no,metropolitian,19,18.0,Afternoon,7.568320537709234
35.0,4.9,Sunny,high,0,1.0,no,metropolitian,22,11.0,Morning,1.5147941817694572
29.0,4.6,Stormy,low,1,0.0,no,metropolitian,11,8.0,Morning,3.0585736588579726
34.0,4.6,Windy,low,1,1.0,no,metropolitian,25,8.0,Morning,1.5527821295482669
27.0,4.7,Stormy,high,1,0.0,no,metropolitian,12,11.0,Morning,3.025061641856169
23.0,4.8,Stormy,low,1,0.0,no,metropolitian,14,22.0,Evening,4.4942066418864055
37.0,4.5,Sunny,high,0,0.0,no,metropolitian,26,11.0,Morning,1.5545625412407005
32.0,4.2,Sandstorms,jam,1,0.0,no,metropolitian,38,19.0,Evening,19.087358121416507
21.0,4.5,Fog,medium,0,1.0,no,metropolitian,32,17.0,Afternoon,13.68160171925017
25.0,4.6,Cloudy,medium,1,0.0,no,metropolitian,15,18.0,Afternoon,10.696927026056722
34.0,4.0,Cloudy,jam,2,2.0,no,metropolitian,40,21.0,Evening,19.395819534340983
28.0,4.5,Sandstorms,low,0,0.0,no,urban,15,0.0,Morning,19.76218981785925
34.0,4.2,Stormy,low,0,1.0,no,metropolitian,26,22.0,Evening,7.761779919073713
25.0,4.6,Cloudy,jam,2,1.0,no,urban,37,19.0,Evening,12.48470710194412
30.0,4.46,Cloudy,jam,1,1.0,yes,metropolitian,43,21.0,Evening,19.976095320024395
32.0,4.8,Windy,low,1,1.0,no,metropolitian,24,23.0,Evening,19.76105000353896
25.0,4.5,Sandstorms,jam,1,1.0,no,metropolitian,18,19.0,Evening,9.17431677402621
25.0,2.9,Sunny,low,1,1.0,no,urban,36,23.0,Evening,13.907355216213707
22.0,4.6,Cloudy,jam,0,1.0,no,urban,20,20.0,Evening,4.610367445745056
26.0,4.6,Stormy,medium,2,0.0,no,metropolitian,18,17.0,Afternoon,16.830461294557434
24.0,4.8,Sandstorms,low,2,0.0,no,metropolitian,11,9.0,Morning,7.8884778801824655
28.6,4.8,Cloudy,medium,2,1.0,no,urban,18,16.6,Afternoon,7.57343592001983
36.0,4.7,Windy,medium,2,1.0,no,metropolitian,30,18.0,Afternoon,7.448363764234237
35.0,3.8,Sandstorms,jam,1,1.0,yes,metropolitian,40,19.0,Evening,17.09799793130139
30.0,4.9,Fog,medium,1,0.0,no,urban,19,17.0,Afternoon,9.121794088990224
22.0,5.0,Fog,low,0,1.0,no,metropolitian,18,8.0,Morning,1.5527821295482669
32.0,4.4,Sandstorms,low,0,1.0,no,metropolitian,28,22.0,Evening,9.088078142011636
36.0,4.9,Sandstorms,low,1,1.0,no,metropolitian,20,23.0,Evening,19.91643253383936
39.0,4.4,Stormy,jam,0,1.0,no,metropolitian,43,19.0,Evening,9.362872174066457
33.0,4.5,Sandstorms,jam,1,1.0,no,metropolitian,29,19.0,Evening,12.421242442902573
37.0,4.5,Sandstorms,low,0,0.8,no,metropolitian,21,22.0,Evening,20.853653606522474
37.0,4.2,Cloudy,high,2,1.0,no,metropolitian,33,11.0,Morning,3.0407902113990954
37.0,4.8,Cloudy,jam,2,1.0,no,metropolitian,30,21.0,Evening,8.942954308598226
34.0,4.2,Sandstorms,jam,1,1.0,no,metropolitian,31,20.0,Evening,12.419709768770852
30.0,4.2,Windy,medium,0,0.0,no,metropolitian,34,17.0,Afternoon,9.313300003113902
20.0,3.2,Sunny,low,2,1.0,no,urban,34,23.0,Evening,10.4332426099541
28.0,4.8,Cloudy,medium,2,0.0,no,metropolitian,11,17.0,Afternoon,8.810418322295613
30.0,4.7,Sunny,jam,2,0.0,no,metropolitian,18,21.0,Evening,12.253528674537144
25.0,4.5,Cloudy,low,0,1.0,no,metropolitian,22,23.0,Evening,13.97175990042474
22.0,4.9,Fog,low,2,0.0,no,metropolitian,15,23.0,Evening,9.31399060766806
34.0,4.2,Sunny,medium,0,0.4,no,urban,33,17.0,Afternoon,13.68250488691661
22.0,5.0,Sunny,low,0,1.0,no,metropolitian,26,23.0,Evening,12.419634114062012
26.0,4.8,Windy,low,0,0.0,no,metropolitian,15,22.0,Evening,12.434913132379243
22.0,4.8,Windy,medium,0,0.0,no,urban,19,15.0,Afternoon,5.960265171500215
33.0,4.3,Sandstorms,medium,0,3.0,no,metropolitian,49,18.0,Afternoon,17.137407700371956
38.0,4.6,Sunny,jam,2,1.0,no,metropolitian,30,20.0,Evening,10.723286946137812
37.0,4.7,Windy,low,2,1.0,no,metropolitian,21,22.0,Evening,16.635451215537916
32.0,4.7,Stormy,high,1,1.0,no,urban,27,14.0,Afternoon,6.0400812110621
37.0,4.4,Sandstorms,high,2,1.0,no,metropolitian,32,11.0,Morning,3.0605561405264683
26.0,5.0,Cloudy,low,1,1.4,no,metropolitian,27,23.0,Evening,16.229524465789634
37.0,3.3,Sunny,low,0,1.0,no,urban,34,23.0,Evening,10.906324615073055
25.0,4.5,Stormy,jam,1,1.0,no,metropolitian,18,20.0,Evening,12.161605446010208
29.0,4.8,Stormy,jam,2,1.0,no,urban,19,19.0,Evening,19.88498909391697
36.0,4.6,Stormy,medium,1,1.0,no,metropolitian,32,17.0,Afternoon,4.596576884051942
36.0,4.6,Windy,low,2,1.0,no,metropolitian,26,8.0,Morning,3.116248509790061
38.0,4.6,Sunny,high,1,0.0,no,metropolitian,19,11.0,Morning,3.0253773215438065
35.0,4.6,Stormy,medium,1,1.0,no,urban,23,17.0,Afternoon,16.411341039814936
26.0,5.0,Sandstorms,medium,0,1.0,no,metropolitian,29,15.0,Afternoon,6.120777222727992
39.0,4.0,Sandstorms,high,0,1.0,no,metropolitian,39,12.0,Morning,1.5298767913547429
23.0,4.9,Sandstorms,jam,0,1.0,no,metropolitian,33,19.0,Evening,9.060226100288046
28.0,4.6,Stormy,medium,1,1.0,no,urban,16,18.0,Afternoon,10.867352908691128
21.0,4.8,Cloudy,medium,0,1.0,no,metropolitian,38,17.0,Afternoon,20.252967850083056
24.0,4.5,Sunny,medium,2,0.0,no,metropolitian,12,18.0,Afternoon,12.09893438000095
31.0,4.9,Sunny,medium,0,1.0,no,metropolitian,25,17.0,Afternoon,12.074063090452915
34.0,4.9,Sunny,low,1,1.0,no,metropolitian,20,23.0,Evening,12.419464414087114
34.0,4.7,Stormy,medium,2,1.0,no,metropolitian,26,16.0,Afternoon,6.128757701629757
28.0,4.9,Cloudy,medium,0,1.0,no,metropolitian,24,16.0,Afternoon,5.958965689667193
30.0,4.1,Stormy,medium,0,1.0,no,metropolitian,47,17.0,Afternoon,16.63531520325545
33.0,4.6,Cloudy,jam,0,1.0,no,metropolitian,49,21.0,Evening,10.757499697083244
32.0,4.9,Sandstorms,low,1,0.0,no,metropolitian,24,8.0,Morning,3.073660615290314
21.0,4.8,Cloudy,high,0,1.0,no,urban,22,13.0,Afternoon,6.232152800668749
20.0,4.8,Windy,medium,1,0.0,no,urban,15,18.0,Afternoon,19.975520086221444
37.0,4.7,Sunny,medium,1,0.0,no,metropolitian,16,17.0,Afternoon,4.537860442229041
36.0,4.9,Stormy,jam,0,1.0,no,metropolitian,36,21.0,Evening,12.421242442902573
26.0,4.9,Cloudy,medium,2,1.0,no,metropolitian,13,18.0,Afternoon,8.92906001215989
32.0,4.6,Fog,medium,2,2.0,no,urban,43,19.0,Evening,10.707675026486204
30.0,4.9,Cloudy,jam,1,1.0,no,metropolitian,35,20.0,Evening,7.790237052802913
24.0,4.9,Windy,low,2,1.0,no,metropolitian,16,9.0,Morning,1.5126021292430176
36.0,5.0,Windy,low,1,1.0,no,metropolitian,20,8.0,Morning,1.552697443893239
27.0,4.5,Windy,medium,0,0.6,no,urban,33,17.8,Afternoon,5.860424706255914
24.4,4.76,Fog,low,0,0.0,no,metropolitian,23,22.0,Evening,12.291841945089606
38.0,4.2,Sandstorms,medium,1,1.0,no,metropolitian,36,17.0,Afternoon,16.720605641529577
32.0,4.7,Stormy,low,2,1.0,no,metropolitian,25,22.0,Evening,7.6831914051315
35.0,4.9,Sunny,jam,2,1.0,no,metropolitian,28,20.0,Evening,16.72211837577326
23.0,4.5,Stormy,medium,0,1.0,no,metropolitian,21,18.0,Afternoon,19.976027554946448
32.0,3.5,Windy,jam,2,0.0,no,metropolitian,39,19.0,Evening,16.38446703586394
29.0,4.3,Sandstorms,low,0,0.0,no,metropolitian,20,22.0,Evening,7.660348489150972
35.0,4.5,Windy,medium,2,2.0,no,metropolitian,39,18.0,Afternoon,10.565936169903516
33.0,5.0,Fog,medium,0,2.0,no,metropolitian,32,17.0,Afternoon,7.648947507755509
20.0,5.0,Cloudy,low,0,1.0,no,metropolitian,22,10.0,Morning,3.109210739496908
30.0,4.7,Windy,medium,2,1.0,no,urban,34,17.0,Afternoon,8.940047176804278
38.0,4.8,Sunny,high,2,1.0,no,urban,17,11.0,Morning,3.025345653222032
36.0,4.8,Cloudy,medium,2,0.0,no,metropolitian,17,18.0,Afternoon,7.6393788119701425
36.0,4.8,Cloudy,medium,2,0.0,no,metropolitian,19,17.0,Afternoon,7.277347657535617
32.0,4.9,Cloudy,jam,0,1.0,no,semi-urban,54,21.0,Evening,16.368574783911853
39.0,4.5,Windy,medium,1,1.0,no,metropolitian,22,17.0,Afternoon,19.76105000353896
21.0,4.6,Windy,jam,0,0.0,no,metropolitian,28,22.0,Evening,17.074904296042025
21.0,4.8,Cloudy,jam,0,3.0,no,metropolitian,43,20.0,Evening,17.07878475100508
23.0,4.8,Sunny,low,2,1.0,no,metropolitian,23,10.0,Morning,2.979521049499924
22.0,4.6,Windy,medium,2,1.0,no,metropolitian,20,17.0,Afternoon,20.96825171119979
33.0,4.8,Cloudy,medium,2,0.0,no,metropolitian,37,17.0,Afternoon,13.830084721845328
27.0,4.9,Stormy,low,1,0.0,no,metropolitian,18,23.0,Evening,11.919595217848318
38.0,4.4,Windy,medium,0,3.0,no,metropolitian,48,17.0,Afternoon,10.642292301678436
23.0,4.0,Fog,jam,1,1.0,no,metropolitian,31,19.0,Evening,10.881197531246409
29.0,4.58,Cloudy,jam,0,1.0,no,metropolitian,27,20.2,Evening,4.610379843931304
27.0,4.6,Sunny,medium,0,0.0,no,metropolitian,29,18.0,Afternoon,15.752852352322645
25.0,4.9,Sunny,low,0,1.0,no,metropolitian,26,22.0,Evening,19.915731481294102
33.0,4.6,Cloudy,low,1,0.0,no,metropolitian,18,9.0,Morning,3.116127220771153
37.0,4.8,Sunny,medium,1,1.0,no,metropolitian,17,18.0,Afternoon,13.830206237242956
37.0,4.8,Sunny,low,1,1.0,no,metropolitian,15,9.0,Morning,3.073687981631253
39.0,4.2,Cloudy,jam,1,1.0,no,metropolitian,31,19.0,Evening,4.657591594952301
34.0,4.8,Sunny,low,0,1.0,no,urban,26,23.0,Evening,12.464329547626278
24.0,4.8,Sunny,medium,0,1.0,no,metropolitian,18,17.0,Afternoon,10.642018863256986
26.0,4.4,Windy,low,0,0.0,no,metropolitian,26,22.0,Evening,8.938176353487746
29.0,4.8,Windy,medium,0,1.0,no,metropolitian,23,18.0,Afternoon,4.65694538594946
29.0,4.9,Stormy,high,2,1.0,no,urban,22,14.0,Afternoon,6.147092755626801
31.0,4.8,Windy,low,2,0.0,no,metropolitian,25,22.0,Evening,7.683740930982763
22.0,4.9,Fog,medium,1,1.0,no,urban,26,17.0,Afternoon,20.252967850083056
36.0,4.8,Stormy,jam,2,2.0,no,metropolitian,34,22.0,Evening,7.660205777239119
29.0,4.5,Stormy,medium,1,1.0,no,metropolitian,16,18.0,Afternoon,12.291841945089606
33.0,4.6,Sandstorms,low,1,0.0,no,metropolitian,21,8.0,Morning,1.5318406299867455
32.4,4.56,Fog,jam,2,0.0,no,metropolitian,25,19.8,Evening,4.537640130462668
38.0,4.6,Stormy,low,1,1.0,no,urban,26,9.0,Morning,1.5147861398649296
28.0,4.0,Fog,medium,2,0.0,no,metropolitian,33,17.0,Afternoon,12.46426668801362
37.0,4.7,Sandstorms,medium,2,0.0,no,metropolitian,26,17.0,Afternoon,19.761110067714096
20.0,4.7,Stormy,high,2,1.0,no,urban,15,14.0,Afternoon,6.128627670485153
25.0,4.6,Fog,medium,0,1.0,no,metropolitian,37,17.0,Afternoon,10.724879289478304
21.0,4.4,Sandstorms,medium,0,1.0,no,metropolitian,37,17.0,Afternoon,19.34366892423054
23.0,4.5,Fog,low,0,1.0,no,metropolitian,20,9.0,Morning,1.514793721388757
26.0,5.0,Sunny,medium,1,1.0,no,urban,18,17.0,Afternoon,9.088078142011636
24.0,4.0,Stormy,low,0,1.0,no,metropolitian,18,10.0,Morning,1.5525569843004514
30.0,4.3,Sandstorms,medium,2,2.0,no,metropolitian,34,17.0,Afternoon,10.429850454296805
37.0,4.7,Sunny,jam,1,0.0,no,metropolitian,19,20.0,Evening,7.573467821949914
23.0,4.9,Windy,high,1,0.0,no,metropolitian,18,12.0,Morning,6.128249797982013
23.0,4.6,Windy,jam,0,1.0,no,urban,34,20.0,Evening,12.116886186590971
37.0,4.1,Sandstorms,low,0,1.0,no,metropolitian,24,9.0,Morning,1.5136457231088551
23.0,4.6,Sunny,low,0,0.0,no,metropolitian,23,22.0,Evening,20.207049940573643
32.0,4.8,Sandstorms,medium,0,0.0,no,metropolitian,26,18.0,Afternoon,4.610390241501909
32.0,4.8,Stormy,low,1,0.0,no,metropolitian,19,22.0,Evening,17.09819699771769
26.8,4.42,Windy,medium,0,1.0,no,metropolitian,35,17.0,Afternoon,6.232139486668102
29.0,4.5,Sandstorms,low,2,0.0,no,metropolitian,16,22.0,Evening,11.822354295515703
26.0,4.6,Windy,jam,1,1.0,no,urban,15,20.0,Evening,16.827472773146095
27.0,4.8,Sandstorms,jam,1,0.0,no,metropolitian,10,19.0,Evening,4.66345622976206
23.0,4.7,Sunny,jam,1,0.0,no,metropolitian,16,21.0,Evening,7.683332672259472
34.0,5.0,Windy,medium,2,0.0,no,metropolitian,26,15.0,Afternoon,5.959018323622379
25.0,4.5,Sandstorms,low,2,1.0,no,metropolitian,12,10.0,Morning,3.040649953439472
24.0,4.6,Sandstorms,low,2,1.0,no,metropolitian,15,23.0,Evening,16.635451215537916
38.0,4.7,Fog,jam,1,0.0,no,metropolitian,25,20.0,Evening,9.192703790075944
25.0,4.7,Fog,high,0,0.0,no,metropolitian,22,11.0,Morning,2.9303450916192486
30.0,4.6,Cloudy,jam,2,0.0,no,metropolitian,25,21.0,Evening,7.772039544673178
29.0,4.7,Fog,low,1,1.0,no,metropolitian,19,10.0,Morning,1.5524796373051026
32.0,4.8,Fog,low,0,1.0,no,urban,42,22.0,Evening,13.973947080769712
21.0,4.6,Stormy,low,1,0.0,no,urban,12,22.0,Evening,4.40549791159436
23.0,4.5,Cloudy,jam,1,1.0,no,metropolitian,26,19.0,Evening,9.314976789360625
32.0,4.8,Sunny,low,0,0.0,no,metropolitian,21,8.0,Morning,3.116247995629968
28.0,4.9,Windy,medium,2,1.0,no,metropolitian,21,16.0,Afternoon,6.120938502923837
27.0,4.8,Sandstorms,low,1,0.0,no,metropolitian,16,22.0,Evening,9.348552276072713
36.0,4.0,Fog,medium,1,0.0,no,metropolitian,38,18.0,Afternoon,13.413644078076244
20.0,4.4,Fog,jam,2,1.0,no,metropolitian,33,19.0,Evening,9.074744674241003
21.0,4.5,Sandstorms,low,0,1.0,no,urban,16,23.0,Evening,10.90605850332722
22.0,4.8,Fog,low,1,0.0,no,urban,11,10.0,Morning,3.040539883060508
34.0,3.6,Stormy,medium,1,0.0,no,urban,38,18.0,Afternoon,10.86728673513013
34.0,4.6,Cloudy,low,0,1.0,no,metropolitian,29,10.0,Morning,2.984632836691977
23.0,5.0,Cloudy,low,2,1.0,no,metropolitian,19,10.0,Morning,3.0270945232318014
37.0,4.9,Cloudy,medium,0,1.0,no,metropolitian,28,15.0,Afternoon,6.049765396707469
26.0,5.0,Sunny,medium,0,0.6,no,metropolitian,24,18.0,Afternoon,9.141879906089082
34.0,3.5,Windy,jam,1,2.0,no,metropolitian,36,21.0,Evening,20.205788522337425
24.0,4.6,Stormy,high,1,0.0,no,metropolitian,10,12.0,Morning,6.037990253487766
27.4,4.619999999999999,Sandstorms,low,2,1.0,no,metropolitian,18,14.6,Evening,3.029559739500528
33.0,4.0,Sandstorms,low,0,1.0,no,metropolitian,24,10.0,Morning,3.04081604085675
28.0,4.8,Stormy,medium,0,0.0,no,urban,17,17.0,Afternoon,4.5877613789702085
24.0,5.0,Stormy,jam,0,1.0,no,metropolitian,38,21.0,Evening,7.562982485200135
33.0,4.9,Sandstorms,low,0,1.0,no,metropolitian,23,23.0,Evening,13.68092007746041
33.0,4.7,Windy,medium,2,1.0,no,metropolitian,25,18.0,Afternoon,13.58308621493501
37.0,4.6,Fog,low,0,2.0,no,metropolitian,43,0.0,Morning,12.419787919082207
34.0,4.3,Cloudy,jam,2,2.0,no,metropolitian,40,20.0,Evening,13.973727486522968
26.0,4.7,Sandstorms,medium,1,1.0,no,metropolitian,22,16.0,Afternoon,6.105280414496886
36.0,4.6,Sunny,jam,0,1.0,no,metropolitian,24,19.0,Evening,9.004107980012167
20.0,4.7,Sandstorms,low,2,0.6,no,metropolitian,18,11.0,Morning,1.4897806686912982
20.0,4.9,Sunny,low,2,0.0,no,urban,18,23.0,Evening,9.175565157006735
28.0,4.6,Sunny,jam,2,1.0,no,metropolitian,23,20.0,Evening,17.09806123890409
32.0,4.7,Cloudy,jam,2,0.0,no,urban,37,19.0,Evening,4.527973054243058
22.0,4.8,Sandstorms,high,0,1.0,no,urban,25,14.0,Afternoon,6.146683594473334
38.0,4.6,Fog,high,1,1.0,no,metropolitian,37,14.0,Afternoon,6.147404652636645
24.0,4.8,Cloudy,low,1,0.0,no,metropolitian,17,23.0,Evening,4.631778694091427
31.0,4.7,Sunny,jam,2,0.0,no,urban,24,21.0,Evening,16.72143013885536
30.0,4.5,Windy,jam,2,1.0,no,metropolitian,32,19.0,Evening,13.97205302455759
32.0,4.9,Stormy,jam,0,1.0,no,metropolitian,39,20.0,Evening,10.865409153294229
37.0,4.9,Sunny,high,0,1.0,no,urban,21,14.0,Afternoon,6.058919182290143
37.0,4.5,Sunny,medium,1,1.0,no,urban,20,18.0,Afternoon,7.790156595702848
24.0,4.7,Cloudy,medium,0,2.0,no,urban,42,18.0,Afternoon,10.641928366460489
23.0,4.2,Windy,low,0,1.0,no,urban,17,22.0,Evening,4.663544352411129
23.0,4.6,Sandstorms,jam,0,1.0,no,metropolitian,30,20.0,Evening,13.622067322393534
20.0,4.3,Windy,low,0,0.0,no,metropolitian,16,9.0,Morning,1.5580865162468949
23.0,4.4,Fog,jam,1,1.0,no,metropolitian,40,21.0,Evening,19.343598666770653
23.0,4.9,Windy,jam,1,1.0,no,metropolitian,26,21.0,Evening,7.683850219127101
28.0,4.9,Sandstorms,jam,0,1.0,no,urban,29,19.0,Evening,12.24118768009516
35.0,4.8,Cloudy,medium,2,0.0,no,metropolitian,44,17.0,Afternoon,13.63122853449607
30.0,4.9,Sandstorms,low,1,1.0,no,metropolitian,22,23.0,Evening,20.252959556511744
28.0,4.6,Windy,medium,1,0.0,no,metropolitian,21,18.0,Afternoon,9.077679565695693
21.0,4.7,Fog,medium,2,0.0,no,metropolitian,32,17.0,Afternoon,16.385802266862793
29.0,4.1,Sandstorms,medium,0,1.0,no,metropolitian,34,17.0,Afternoon,16.830461294557434
25.0,4.7,Cloudy,jam,2,0.0,no,urban,38,20.0,Evening,17.13751702263965
34.0,4.7,Stormy,medium,1,1.0,no,metropolitian,28,18.0,Afternoon,13.968842021961056
21.0,5.0,Sandstorms,medium,1,1.0,no,urban,24,16.0,Afternoon,6.054527674480537
39.0,4.6,Fog,medium,1,1.0,no,metropolitian,15,18.0,Afternoon,7.68415541716559
36.0,5.0,Cloudy,jam,0,0.0,no,metropolitian,28,21.0,Evening,4.561112369847916
28.0,4.7,Fog,jam,0,1.0,no,metropolitian,25,19.0,Evening,4.528289130580048
22.0,4.9,Stormy,medium,2,1.0,no,metropolitian,20,16.0,Afternoon,6.147404652636645
28.0,4.1,Fog,high,2,0.0,no,metropolitian,32,13.0,Afternoon,6.20880395990009
27.0,4.9,Stormy,jam,2,1.0,no,urban,21,21.0,Evening,9.315024038998043
26.0,4.1,Windy,low,0,1.0,no,metropolitian,23,22.0,Evening,9.220550607824231
27.0,4.7,Sandstorms,low,2,0.0,no,metropolitian,13,0.0,Morning,4.610598033486228
28.0,4.64,Stormy,low,1,1.0,no,metropolitian,18,9.0,Morning,1.5263832936835364
20.0,4.6,Cloudy,low,2,0.0,no,urban,12,10.0,Morning,3.018226484999601
33.0,4.9,Windy,medium,2,1.0,no,metropolitian,24,18.0,Afternoon,19.914688541860013
27.0,4.8,Sandstorms,jam,1,0.0,no,metropolitian,23,20.0,Evening,12.256076445468295
26.0,4.9,Windy,medium,2,1.0,no,urban,27,17.0,Afternoon,12.100079055614344
31.0,4.4,Windy,jam,2,1.0,no,metropolitian,41,21.0,Evening,13.829019124454268
35.0,4.8,Sunny,low,2,1.0,no,metropolitian,29,22.0,Evening,16.635223376953338
32.0,4.0,Sandstorms,high,0,1.0,no,metropolitian,38,13.0,Afternoon,6.209442398392529
31.0,5.0,Sunny,low,2,0.0,no,urban,11,9.0,Morning,3.1051449132268645
23.0,4.8,Windy,low,1,0.0,no,urban,10,9.0,Morning,3.1048037532854496
36.0,4.9,Cloudy,medium,2,1.0,no,metropolitian,36,18.0,Afternoon,14.044169821640054
32.0,5.0,Fog,high,0,1.0,no,metropolitian,27,11.0,Morning,2.996229260539909
23.0,4.9,Cloudy,jam,1,2.0,no,metropolitian,43,21.0,Evening,20.25368633951745
26.0,4.6,Cloudy,jam,1,1.0,no,metropolitian,27,20.0,Evening,9.121796528794311
24.0,4.5,Cloudy,low,2,0.0,no,metropolitian,16,10.0,Morning,3.108983787513406
28.0,4.9,Windy,low,2,0.0,no,metropolitian,17,23.0,Evening,4.657591594952301
29.0,4.8,Cloudy,medium,1,0.0,no,metropolitian,10,17.0,Afternoon,7.273261867926064
33.0,4.9,Cloudy,low,2,1.0,no,metropolitian,27,22.0,Evening,19.76089839940378
28.8,4.5600000000000005,Sandstorms,jam,3,1.0,no,urban,19,17.2,Evening,3.040665363317611
37.0,4.7,Stormy,medium,1,1.0,no,metropolitian,27,17.0,Afternoon,16.983521006781764
24.0,5.0,Stormy,medium,2,1.0,no,metropolitian,23,18.0,Afternoon,7.646414103068861
22.0,4.6,Cloudy,jam,0,3.0,yes,metropolitian,49,19.0,Evening,20.205786629218007
38.0,3.9,Sandstorms,jam,2,1.0,no,metropolitian,33,21.0,Evening,10.116242935488554
31.6,4.7,Cloudy,medium,1,1.0,no,metropolitian,17,17.4,Afternoon,6.128684140033282
22.0,4.8,Sandstorms,jam,0,1.0,no,metropolitian,20,19.0,Evening,8.810838587370053
33.0,4.6,Fog,jam,1,2.0,no,metropolitian,46,21.0,Evening,16.38489468676721
35.0,4.8,Sunny,high,0,1.0,no,metropolitian,26,14.0,Afternoon,6.037614687084906
39.0,4.5,Windy,medium,2,1.0,no,metropolitian,23,17.0,Afternoon,13.973947080769712
31.0,4.7,Sunny,medium,2,1.0,no,metropolitian,17,18.0,Afternoon,4.663432062512584
32.2,4.6,Windy,low,1,1.0,no,metropolitian,29,14.8,Evening,17.09838536204264
30.0,4.8,Windy,medium,2,1.0,no,metropolitian,26,18.0,Afternoon,16.65990378949706
38.0,4.7,Windy,low,0,1.0,no,metropolitian,20,23.0,Evening,12.42069253996503
34.0,4.8,Windy,jam,1,1.0,no,metropolitian,33,21.0,Evening,7.601614738321588
31.0,4.1,Windy,jam,1,1.0,no,metropolitian,36,21.0,Evening,16.63541627418215
